comment_id,reply_text,intent,offensiveness,confidence,method
19522,已经很久没再玩过了……稻妻后面因为高考弃了，后来须弥玩了一点沙漠又弃了。但是每次新剧情新角色新音乐我还会关注，各种切片man还都有看👀只能以这种方式继续支持了[笑哭],0,0,0.95,Batch_Inference_DPLD
16198,跟不上版本了吧，现在应该叫原神牛通[妙啊],1,0,0.95,Batch_Inference_DPLD
15415,这时候动画应该就出了[doge][doge],1,0,0.95,Batch_Inference_DPLD
23951,对的！对的对的对的！是了，我学英语就这样[脱单doge],0,0,0.95,Batch_Inference_DPLD
34407,不懂就问，她眼睛是瘸了吗？还是抽筋儿了？[辣眼睛][疑惑]人间油物[抠鼻],1,0,0.95,Batch_Inference_DPLD
15331,为啥我天天长草啊[笑哭]42天更新的内容顶多也就玩三四个晚上，然后就开始长达39天的长草，比如现在我又开始长草了，，每天也就十几分钟上线刷日常体力就下了，，你是怎么做到像上班的？,1,0,0.95,Batch_Inference_DPLD
27741,回复 @巨雕-奥义 :up想表达的都已经告诉你了,0,0,0.95,Batch_Inference_DPLD
37081,……[辣眼睛],1,0,0.95,Batch_Inference_DPLD
44306,还记得最让我震撼的女性角色台词，来自于《大明宫词》的武则天：“应对权力忍耐与豁达是最致命的弱点，它只会使权力更加懒惰。而一个仅凭惰性与惯性行事的政权只会滑向更深的罪恶！你要学会斗争，学会如何逼迫一个政权思考……要明白，你的对手，那些播弄权力的阴谋家永远是勤奋的，像农夫一样为收获而不知疲倦地奔忙……”,0,0,0.95,Batch_Inference_DPLD
36993,虽然但是！我感到非常震惊[哦呼]真的可以这么熟练的拉丝成这样吗！？！？厉害极了！,0,0,0.95,Batch_Inference_DPLD
3946,黑粉可能不会让你死，但对手粉会[doge],1,0,0.95,Batch_Inference_DPLD
13426,环境很好都来了。。。,0,0,0.95,Batch_Inference_DPLD
35161,被油到了，，，纯纯无语，表情管理不会吗。,1,0,0.95,Batch_Inference_DPLD
38644,我竟无法反驳[doge_金箍],1,0,0.95,Batch_Inference_DPLD
8270,"我刚重温了，这句话之后兵长就是一脚，而且留下经典名言：
他现在需要的不是口头上的教育，而是一场真实的教训[滑稽]",1,0,0.95,Batch_Inference_DPLD
22461,回复 @火系热情少女 :我就觉得幼稚的不行 纳塔的主线真是做不下去 尤其卡齐娜带着大家开始念台词那里 尬到批爆 藏了几年的一个国家 战争之国 本来那么大危机感就一人一句友情啊羁绊啊就开挂了就打赢了 我个人觉得是最差主线 当时须弥主线感觉很烧脑很有意思 枫丹看到水神牺牲自己我眼泪都没绷住 导致我对原神主线有很高的期待 所以纳塔给我的失望太大了 就从这个时候我开始边骂边玩 好在这次挪德卡莱做的非常好,0,0,0.95,Batch_Inference_DPLD
14361,2.0入坑，最早最认真玩的版本是2.8，我会一直怀念2.8，之后的每一个夏活地图我都非常认真的玩，3.8，4.8，5.8。。。我离不开原神夏活🫠🫠🫠,0,0,0.95,Batch_Inference_DPLD
37407,她一秒能做几百个动作[抠鼻][抠鼻],1,0,0.95,Batch_Inference_DPLD
4152,up说的很对很中肯，但是我估计过段时间好多人也都忘了，饭圈该咋样咋样，该烂还是烂，太多人都叫不醒,1,0,0.95,Batch_Inference_DPLD
47542,有心者有所累，无心者无所谓[doge],1,0,0.95,Batch_Inference_DPLD
38633,你能上热评，跟你混[doge_金箍],1,0,0.95,Batch_Inference_DPLD
35437,回复 @莹莹so :就问自不自信吧[脱单doge][滑稽]油成这样的女艺人我还真没见过，稀奇啊,1,0,0.95,Batch_Inference_DPLD
35250,"进来之前：吃披萨也油不到哪里去吧
进来之后：……服气[热词系列_我裂开了]",1,0,0.95,Batch_Inference_DPLD
42017,"搞得就像不卷就会死一样。
高中给我搞的身体一直恢复不好，虚寒湿肠胃敏感。现在用脑过度就会发烧，严重就刺痛。正常用脑的话用完就犯困[辣眼睛]现在血糖也有问题，吃碳水就困得要死……八小时双休都是超负荷还谈什么吃苦，苦没吃几口我能先原地升天了[捂脸]",0,0,0.95,Batch_Inference_DPLD
24060,前面的部分，我都可以理解；字幕乱序还是声音乱序依然可以通过未乱序的感官去理解。但是到了最后，我需要额外的时间去对我所获得的信息进行重组理解，但是时间上并不允许，因为变化太快了，来不及。这让我想到了up的视频对我是否是有意义的？我想除了浪费了我的时间以外是没有意义的，但同时对我是有意义的，我理解了up的想要对我诉说的东西，但是我无法表达出来。就像互联网是乱序，思想是乱序，认知更是乱序。,0,0,0.95,Batch_Inference_DPLD
4078,所以我一直选择白嫖[微笑]到目前为止只买过izone的专辑（我是老粉了，以前还没有出事）其他人真的不敢乱买[笑哭][笑哭][笑哭],1,0,0.95,Batch_Inference_DPLD
17005,以前每个新角色上线，我要找网上一个小时的那种讲解，，现在就找三分钟速成，随便养养随便打打，危战，深渊打不过，就少拿点奖励。新地图好玩有可能一两天就给肝完了，不咋样合胃口就放那，什么时候有兴趣了就去看看。社区骂呗，不在乎，我自己会感受游戏好坏，对我来说，原神没有特意去恶心玩家，剧情是我喜欢的，画风是我喜欢的，角色大部分也都蛮喜欢，，就够了，又不是没了游戏不能活了。我比较佩服的是原神氪金礼包这一块，5年没变过，就多几个皮肤，，和我之前玩的阴阳师，和平精英，明日之后，完全不一样。,0,0,0.95,Batch_Inference_DPLD
46499,我是很拧巴的处女座，心情不好就是会沉默，变得冷漠，我会自己躲起来，害怕和别人交流，等自己好起来再和别人说话，怪不得是狗都嫌弃的星座哈哈哈。[doge][doge][doge],0,0,0.95,Batch_Inference_DPLD
6061,想说一位idol，但不敢说。。。,0,0,0.95,Batch_Inference_DPLD
40327,大专，19年毕业，计算机专业，学的java，对java不感兴趣，没怎么学，毕业前不知道干什么，去做了阵子猎头，认识不少人，也从猎头角度看各个行业，最后还是想做互联网，节奏快有意思点。离职的时候老板想让我留下接着干，我们公司互联网的基本都是我接并且其他同事的互联网问题我也能给他们解释清楚以方便猎人。毕业后去北京找工作，去在北京打工的一个初高中同学租的房子住了几天投简历，他理解不了每天待放家里打开电脑投简历打几个电话就叫找工作，觉得我混日子，跟他说了一声背着包走了，白天面试，累了公园躺椅睡，晚上网吧通宵，边改简历边打游戏，困了就睡。网吧住了几天找了个几个人的小公司，一个月三千，租房吃喝对半开剩不下,0,0,0.95,Batch_Inference_DPLD
4876,所以说up最开头提到的几个人都分别做了些什么塌方的事情[笑哭]能不能提醒我一下,1,0,0.95,Batch_Inference_DPLD
26344,中文原来真的可以随便排序还能解读啊。。。,0,0,0.95,Batch_Inference_DPLD
33293,那谁就是模仿她啊，真的很做作[微笑],1,0,0.95,Batch_Inference_DPLD
46256,回复 @三树嘉禾 :你这种在我前两天刷的一个帖子里叫小太阳，那个评论区都好喜欢你这种性格，在这里又变成了人人喊打的过街老鼠[doge]不管怎么做都有人说，自己的感受最重要,1,0,0.95,Batch_Inference_DPLD
37317,我在必胜客打工，你小子最好别被我逮到了[doge],1,0,0.95,Batch_Inference_DPLD
17348,"回复 @䭆朡 :散兵卡池超抖60小时，tb原神旗舰店周边销量第一的角色，这些都是可以查到的真实数据。但凡你现实中认识几个女的，都知道散兵人气高的一批，商业价值也非常高。只有现实中完全没有女性朋友的人，才会认为散兵人气不高，才会陷入散兵人气不高的信息茧房。
有的人还在评论里嘴硬说散兵塑造失败……散兵塑造失败是指流水超抖60小时吗[吃瓜]是指p站二次元男角色作品数前三吗[吃瓜]是指tb原神旗舰店销量第一吗[吃瓜]是指散兵赠品是原神fes成为硬通货吗[吃瓜]
这是一个从商业成绩到同人创作都遍地开花的角色，嘴散兵之前，先想想你喜欢的游戏、你喜欢的角色，有没有超抖60小时过？",1,0,0.95,Batch_Inference_DPLD
31458,回复 @評論區up主 :神金,0,0,0.95,Batch_Inference_DPLD
32762,就爱这股劲儿[doge],1,0,0.95,Batch_Inference_DPLD
6640,[妙啊],1,0,0.95,Batch_Inference_DPLD
11449,回复 @稽里 :并非不会[doge],1,0,0.95,Batch_Inference_DPLD
47411,我还以为这种话都只是我们搞同人的代一代家产呢……,1,0,0.95,Batch_Inference_DPLD
14497,枫丹退坑，最享受的就是大世界探索，到处走，对剧情倒不在意，三年了，每天日常刷圣遗物二十多分钟，月卡加一年两三个 648 就这还是两个版本抽一个 up，这样刷圣遗物都刷不到毕业,0,0,0.95,Batch_Inference_DPLD
3918,裴珠泫怎么了？[微笑],1,0,0.95,Batch_Inference_DPLD
5693,说到底就是行业标准的定制和权威不在自己手里[无语]人家也不care哪块区域的审判标准，像霸凌（无论真假）这种踩在韩国人雷点上的才比较影响大，比如T-ara啊金佳蓝之类的,1,0,0.95,Batch_Inference_DPLD
25748,其实如果他不说，我都没有发现他的字幕是错的……,0,0,0.95,Batch_Inference_DPLD
25045,嗯。。当认真仔细的去看或者听的时候，大脑会是混乱的，而当放松大脑，粗略的扫过去，并且忽略耳边的声音时候，就会发现，每一行字只需要截取一两个就能得到这句话的信息，并且大脑会瞬间排列起来，还挺神奇的,0,0,0.95,Batch_Inference_DPLD
2218,[doge][给心心][呲牙],0,0,0.95,Batch_Inference_DPLD
4494,听着有些刺耳，但是说醒了我，对于一些爱豆一直藕断丝连，想脱又拖不干净，唉，还得谢谢up站出来说这些,0,0,0.95,Batch_Inference_DPLD
5999,回复 @GiiiiiiiiA :kpop越低级越爆[doge],1,0,0.95,Batch_Inference_DPLD
25863,可能是因为小说看多了或者听书听多了，最后一段我居然全部看得懂，也听得懂，感觉我的大脑获得信息是靠关键字，会自动把重要的字组合到一起，不重要的忽略，自动补全不重要的部分，就能理解大概的意思[微笑],1,0,0.95,Batch_Inference_DPLD
14038,纳塔剧情属实不咋地，反倒是几个世界任务还有点意思[微笑],1,0,0.95,Batch_Inference_DPLD
34237,我感觉还挺可爱的，单纯从第一次知道她的视角来说，一个广告而已恶意不至于这么大吧，又美又媚有那种我就是很美且愿意张扬自信的表现出自己很美的感觉啊。。。,0,0,0.95,Batch_Inference_DPLD
7936,回复 @k龙晓 : 这个作品，说实话，我很喜欢，我超喜欢看前面那部分，少年，热血，悬疑，那种特别的民族主义，都是很振奋人心的东西，后面来这么一出？？地鸣是什么？海的那边是敌人，又是什么？？？这在指代什么？？？？还来个受害者有罪论，加害者正义论，反战不需要这么多弯弯绕，看看宫崎骏，他也是泥盆人，看看他是怎么反战的。越是模糊的描述人类在极端环境下的情感共鸣，越能证明这里面有鬼。,0,0,0.95,Batch_Inference_DPLD
34238,可是广告是表现披萨好吃不是表现自己有多美。。。你要是说她在拍杂志还理解但是拍广告哪有这么凸显自己的呐。。。看李瑞和怜那些多正常，而且你猜她为什么是在花絮而不是在正片里,0,0,0.95,Batch_Inference_DPLD
23740,这不就是我每天上班的感觉吗[微笑]听不懂同事说话看不懂客户邮件但是就是能工作,1,0,0.95,Batch_Inference_DPLD
28213,摸鱼主力军[doge],1,0,0.95,Batch_Inference_DPLD
43668,up 主很有才华，能把枯燥的知识讲得生动有趣，这种能力太让人佩服了，很厉害。?,0,0,0.95,Batch_Inference_DPLD
471,"挺有启发的
同时觉得一个人的成功真的需要有前面一代人提供的创业经验和资金……",0,0,0.95,Batch_Inference_DPLD
17635,那就是复合型kg[doge_金箍],1,0,0.95,Batch_Inference_DPLD
46480,都有朋友的吧，多思考思考如果对方不是你的npy，而是同性朋友，你做的对方能不能接受，对方做的你什么感受……嗯…作为一个没谈过恋爱的。npy带个朋友二字，也首先得是朋友…是这个道理吧。只针对一些生活习惯、相处方式、生活细节上。如果是一些大事，比如结婚、生育、经济分工，肯定不能这么说，毕竟朋友之间不搞这些的。但两个人能不能走下去，首先看的是前面那些，而不是这些大事吧（应该？）反正我的标准就，至少能达到我和我朋友相处的状态再说吧,0,0,0.95,Batch_Inference_DPLD
34298,笑死了，，有点萌哈哈哈哈哈,0,0,0.95,Batch_Inference_DPLD
47981,回复 @1255sse :没事儿，当我没说[脱单doge],1,0,0.95,Batch_Inference_DPLD
38974,看完了，也看了好久的评论区，有毕业证都这么难 那像这种没毕业证的呢 29岁了，刚辞了老家6k的工作  前几天到的北京，现在住出租房里到处找工作，看完某招聘软件 一个双休的前台5k 本科都抢着做，看完更焦虑了 没有可以学的 没有可以做的[无语],0,0,0.95,Batch_Inference_DPLD
35769,@小闇闇闇闇闇 [囧][囧][藏狐]披萨，，没惹，，,1,0,0.95,Batch_Inference_DPLD
24707,上述只是本人看到一半发表的观点……。,0,0,0.95,Batch_Inference_DPLD
31408,一年前看的时候其实也觉得还好啦，[笑哭]我觉得长的好看再怎么做表情也不油不丑啊，而且现在越来越美了，非粉，小圆加油吧。路人没骂过原因，超过99%的人[脱单doge],0,0,0.95,Batch_Inference_DPLD
